A,B,C,D
0.019344777,0.31783545,-0.00014722347,0.029010177
0.029867768,0.3628775,-0.024311602,0.060170084
0.028093368,0.37343,-0.021316841,0.055686772
0.020189434,0.33107185,-0.002308935,0.03169191
0.023202777,0.35473192,-0.010384485,0.04142517
0.021008521,0.32203865,-0.003915921,0.033901095
0.005386144,0.2886703,0.023809955,-0.006980717
0.0035942495,0.28235626,0.026438892,-0.011326253
0.008947313,0.28528166,0.018591389,0.0015848875
0.019254595,0.31115842,-0.00060765445,0.029167295
0.01239115,0.29589868,0.014058292,0.009566247
-0.0002822578,0.27410507,0.031847507,-0.020522714
-0.003649652,0.26406097,0.03633043,-0.02837801
0.0070510805,0.28294647,0.021351218,-0.0029795766
0.017188102,0.28067696,0.005366057,0.02215755
0.0083120465,0.28052545,0.01934281,0.00015538931
0.06048894,0.6052847,-0.026765078,0.10596427
0.01841575,0.30618596,0.0026071668,0.025828063
0.017176032,0.2905507,0.0058923066,0.021828294
0.0057943165,0.28538,0.02307932,-0.005923569
0.0046882033,0.28786862,0.024798214,-0.008642495
0.010132641,0.29887843,0.0173423,0.0041571856
0.008999795,0.29472876,0.018810198,0.0015453696
0.065812945,0.55264235,-0.039060563,0.1216633
-0.0931623,1.7234354,0.033228755,-0.15320069
0.060991466,0.541422,-0.043121815,0.117622554
0.019933432,0.36458695,-0.0009097755,0.030510306
0.022860378,0.380149,-0.008299947,0.03964418
0.018387437,0.34724283,0.0034853518,0.025337458
0.0047460496,0.3357718,0.026291996,-0.009390414
0.026178747,0.39253712,-0.016216397,0.04965937
0.016743064,0.32343054,0.0076548755,0.020150542
0.011008173,0.33254468,0.01713571,0.0056664348
0.04106489,0.42586148,-0.033777133,0.082651734
0.014122933,0.32524407,0.012183681,0.013394117
0.013392031,0.33258736,0.013766706,0.011318266
0.013409704,0.33018136,0.013526559,0.011495471
0.011147648,0.33486164,0.01721616,0.0058163404
0.012285203,0.3311715,0.015291795,0.00871259
0.010026336,0.33234525,0.018622085,0.003269732
0.011315703,0.32901907,0.01670587,0.006379783
0.016968012,0.3289144,0.0069582313,0.020945013
0.0005880594,0.31875062,0.03181997,-0.019095361
0.014139861,0.33186436,0.012370631,0.013314545
0.02216494,0.38433766,-0.0066800565,0.03758663
0.025173098,0.3892424,-0.012768149,0.045937717
0.01078406,0.34008884,0.017687067,0.005004525
0.01807484,0.33886456,0.004215285,0.024376333
0.017152816,0.34109938,0.0064797997,0.021567225
0.017498344,0.3443892,0.006438285,0.022102594
0.010585934,0.34804034,0.018396437,0.004270375
-0.0013794899,0.33013535,0.035199195,-0.024128258
0.015116096,0.3408184,0.0112308115,0.015500426
0.0072982013,0.34390593,0.022937074,-0.0034727454
0.02005288,0.35410416,-0.0005351305,0.030403912
0.021790981,0.37186205,-0.005653277,0.0363276
0.01626721,0.3316691,0.009095222,0.01854068
0.0069969893,0.33981848,0.023362845,-0.004205525
0.011384755,0.34650004,0.01717034,0.006226659
0.010827333,0.34740984,0.017951429,0.0049113035
0.005479008,0.34260345,0.025583535,-0.0078469515
0.0067328215,0.34500504,0.023680404,-0.004774511
0.018510312,0.36119986,0.0033741593,0.025627494
0.018742204,0.36814904,0.002935946,0.026275992
0.017891228,0.35509276,0.00542596,0.023363233
0.01574698,0.35126054,0.01053521,0.016900957
0.021397948,0.3907225,-0.003750354,0.03457135
0.05582954,0.5810269,-0.03736517,0.10647011
0.024086028,0.42357087,-0.01043205,0.042949736
0.022019535,0.39844918,-0.0045040846,0.035987675
0.019050062,0.38363266,0.0024650395,0.027075827
0.05562094,0.5620501,-0.042610258,0.10968459
0.030790418,0.45470154,-0.026407123,0.063174725
0.027584642,0.44217002,-0.018275559,0.053191483
0.021688312,0.39367974,-0.0032136142,0.034641087
0.018531501,0.3697486,0.0042158365,0.025133193
0.018857181,0.36301303,0.0032433271,0.02622062
0.028289229,0.40800393,-0.020043194,0.05525589
0.02932921,0.3964306,-0.023210704,0.058784604
0.019678414,0.3461144,3.2395124e-05,0.029462397
0.02989155,0.3849827,-0.024426848,0.060352087
0.062337264,0.52444136,-0.046882316,0.12203336
0.020949394,0.36373138,-0.0031927675,0.033468008
0.021137089,0.35810804,-0.0030700862,0.033640742
0.0202294,0.3480692,-0.0015061796,0.03127247
0.052761674,0.66694,-0.012603849,0.08564827
-0.086663574,1.6767449,0.042409986,-0.1498726
0.04635197,0.3955958,-0.036777765,0.09208828
0.019706398,0.29063082,-0.0011763573,0.030124307
0.0107539,0.27589202,0.015653253,0.006092429
0.023650736,0.31549287,-0.010998666,0.04234904
0.02376476,0.30762053,-0.011528164,0.04283774
0.020269006,0.28154516,-0.0030871779,0.032159507
0.010104448,0.25304568,0.016156405,0.004747927
0.027240187,0.32202923,-0.020313114,0.053628266
0.020503879,0.29055548,-0.0034063011,0.032738864
0.028912097,0.3241496,-0.02376929,0.058299184
0.027867109,0.3249538,-0.021332711,0.05521363
0.021322638,0.32033968,-0.0065416247,0.03607714
0.02740711,0.33238983,-0.019373149,0.053300977
0.06805262,0.5011786,-0.048347354,0.13108677
0.06106232,0.5925542,-0.029953256,0.108902484
0.044762596,0.7381859,-0.008182824,0.07124883
0.057451606,0.6186148,-0.019860521,0.097159445
0.06298658,0.5524061,-0.039517164,0.118011415
0.06625587,0.50510895,-0.04880482,0.12885457
0.02217564,0.34669292,-0.0077183545,0.038168848
0.057636127,0.6463007,-0.015178561,0.094236374
0.058041215,0.6434277,-0.016163737,0.09545779
0.033593625,0.40792274,-0.02890794,0.06867224
0.05072978,0.676746,-0.01856494,0.08664298
0.055787668,0.58694327,-0.03466353,0.10462415
0.057925165,0.55436265,-0.042708874,0.113006115
0.051071435,0.48466706,-0.040985018,0.10192329
0.027297646,0.40251935,-0.01864031,0.052886307
0.0245184,0.40217972,-0.012913838,0.045129597
0.027730852,0.40265203,-0.019146994,0.05384749
0.017097205,0.32308602,0.0071570426,0.020983815
0.022158146,0.3630774,-0.006185785,0.037186623
0.019634098,0.34541345,-0.00012363493,0.02950406
0.017591149,0.33791482,0.005198896,0.02302885
0.017966956,0.34317756,0.0049063265,0.023781717
0.02086386,0.36388803,-0.0015529245,0.032268584
0.020448059,0.3536737,-0.0016081035,0.031677246
0.017392606,0.32969272,0.006196916,0.022059739
0.024345249,0.3955276,-0.012436524,0.044550955
0.020303756,0.35302782,-9.420514e-05,0.030465543
0.017583102,0.33880842,0.005800575,0.022629023
0.020021826,0.3542211,-0.00062543154,0.030418515
0.021753937,0.3551581,-0.0049649477,0.03576976
0.025736302,0.37946725,-0.016189396,0.048971236
0.018161029,0.32606423,0.0047516525,0.024107754
0.019961745,0.34227276,-0.0009173304,0.03047955
0.018003881,0.33534372,0.0039941967,0.024403036
0.05320227,0.49204373,-0.042926624,0.10627508
0.021168083,0.36463952,-0.0026596487,0.033439457
0.020379484,0.3587252,-0.00046867132,0.030851483
0.02191174,0.36061454,-0.0058663785,0.036604702
0.016659588,0.33478832,0.0076885074,0.020037234
0.021850139,0.37713742,-0.0056534857,0.036438107
0.020444304,0.3719151,-0.0018916875,0.031912804
0.058848053,0.53389454,-0.04740618,0.11743966
0.043990254,0.47649813,-0.036361337,0.08871305
0.05911517,0.53436875,-0.04692048,0.11750734
0.02648139,0.41307092,-0.016482234,0.050344884
0.021705717,0.38103378,-0.0048562884,0.035713375
0.017576426,0.3271072,0.0070474,0.021756709
0.021027982,0.34821153,-0.0026878417,0.033200085
0.022885472,0.36122704,-0.008757189,0.039914846
0.06151922,0.58937645,-0.033210516,0.11167723
0.026893646,0.86596143,-0.008269906,0.045719624
0.02885589,0.34721446,-0.023167014,0.057905972
0.027187586,0.33956695,-0.018854305,0.052664936
0.019792557,0.3145088,-0.0018189847,0.030745566
0.023210227,0.33432138,-0.010477394,0.041431427
0.023069233,0.32802916,-0.010464191,0.041203856
0.023489624,0.3236165,-0.010650814,0.0419119
0.01676187,0.2904997,0.005949348,0.021192014
0.01997289,0.3138311,-0.0016206503,0.03088522
0.026242405,0.32991624,-0.01781863,0.050596535
0.015440732,0.2736814,0.008811578,0.017349482
0.016602635,0.27789903,0.0065082014,0.020553648
0.021348149,0.3252375,-0.005693361,0.03557092
0.009340912,0.28657722,0.018098637,0.0024787784
0.018100172,0.28266895,0.003945455,0.02441591
0.018727303,0.28933978,0.0011622757,0.027170181
0.022969633,0.30918562,-0.008867487,0.039945543
0.019949615,0.28690243,-0.002177775,0.031126618
0.0253371,0.32532024,-0.016011193,0.048089862
0.018977672,0.2997527,-0.00017988682,0.028452516
0.027929127,0.32227755,-0.021047339,0.05510807
0.020860225,0.291018,-0.0046583414,0.03407699
0.017015845,0.25988054,0.005381286,0.021837533
0.016329259,0.25935435,0.0068618357,0.019867301
0.023566186,0.3251102,-0.012126029,0.042998374
0.021947503,0.31952202,-0.008073747,0.037985742
0.020797372,0.32482648,-0.004134521,0.03375894
0.0155420005,0.28964508,0.009094179,0.017361522
0.01485163,0.29560995,0.010355428,0.01554966
0.000331074,0.28954077,0.031562865,-0.019398153
0.019465566,0.30085897,0.00029091537,0.028845489
0.004038036,0.27816522,0.025499105,-0.010078967
0.023047894,0.32165527,-0.010432154,0.041136265
0.024781227,0.31396222,-0.013621151,0.045690715
0.02810058,0.30967236,-0.02217871,0.056054294
0.020378798,0.28032196,-0.004288107,0.033110797
0.009837478,0.25083542,0.0163185,0.0042512417
0.008577555,0.250651,0.018037498,0.0013038516
0.012531489,0.25828075,0.012762651,0.010499299
0.017575532,0.2536248,0.004313618,0.023323894
0.006747067,0.24709558,0.02056323,-0.0030118823
0.027362645,0.30318213,-0.020648897,0.053961635
0.02672711,0.31237793,-0.019235715,0.05216235
0.01192084,0.25679898,0.01335606,0.009229541
0.04316306,0.35751188,-0.03416568,0.08568084
0.006876439,0.24679494,0.020256624,-0.0026251674
0.010197073,0.24644792,0.015571326,0.005250454
0.013876647,0.2535423,0.010421455,0.013976097
-0.00033590198,0.22717226,0.030362219,-0.019776583
-0.006911874,0.19816208,0.038490683,-0.03473562
-0.0049676,0.2021532,0.036345005,-0.030500472
0.00483045,0.22667885,0.022689164,-0.0072529316
-0.0049125254,0.1952188,0.035556883,-0.029924333
-0.0022477806,0.20296156,0.03228253,-0.02388972
0.023343712,0.2617643,-0.011330858,0.04195392
0.016752154,0.21655631,0.0048329085,0.02168411
0.019862145,0.24965858,-0.003933549,0.032039404
0.015444785,0.22853065,0.007289067,0.018217802
0.06676756,0.5216104,-0.03428015,0.120033205
0.04034467,0.35054398,-0.032455936,0.08048886
0.0110704005,0.25130916,0.014555752,0.007193625
0.0010358691,0.22872567,0.02832979,-0.01644981
0.009570509,0.25000954,0.016455859,0.0037783384
0.0019096434,0.2309742,0.027057469,-0.01434052
0.01739183,0.24970257,0.004447669,0.022962868
0.069169566,0.50622475,-0.031450033,0.12162113
-0.02751401,1.2546344,0.0072960258,-0.042318463
0.023307413,0.33420444,-0.011144862,0.042014062
0.020831585,0.32209396,-0.0045767725,0.034086645
0.06662293,0.5100802,-0.046811134,0.12804565
0.022571713,0.345181,-0.0087610185,0.03941971
0.025728703,0.34790802,-0.015810072,0.04860419
0.014185578,0.29497838,0.0112129,0.014030457
0.010514766,0.2918768,0.016498834,0.005244732
0.013805628,0.2912917,0.011642143,0.01318723
0.015044242,0.28585076,0.0095537305,0.016332269
0.021502495,0.31029415,-0.0058303475,0.035840333
0.02550891,0.31947184,-0.015139848,0.047750592
0.0067267716,0.26283884,0.021048069,-0.0033106208
0.0018182695,0.25038862,0.027889282,-0.01495558
0.009703845,0.26227474,0.01675655,0.0038089156
0.011465341,0.26973653,0.014373586,0.007945538
0.0008740127,0.24663603,0.02916962,-0.017175555
0.0015266538,0.24863625,0.02819696,-0.015586615
0.0141476095,0.27089047,0.01054661,0.014338553
0.015823603,0.26976526,0.008077815,0.018375754
0.0139403045,0.27156818,0.01089561,0.013810098
0.013746679,0.26678443,0.011469007,0.0131319165
0.004404992,0.25522125,0.024317533,-0.008846879
0.0064186156,0.2630403,0.021447837,-0.0040172935
0.003406316,0.25433588,0.025718331,-0.011214972
0.001172632,0.24991798,0.028930128,-0.016576588
0.018510789,0.2688254,0.0019845665,0.02625376
0.020136595,0.28337383,-0.003329426,0.032137036
0.008321911,0.25054622,0.01839012,0.0007019043
-0.0039632022,0.21953297,0.03519255,-0.028232574
-0.0023439229,0.22807324,0.03316611,-0.024530768
0.021429092,0.30876422,-0.0061590523,0.035953462
-0.008195847,0.21977341,0.041069448,-0.038219273
-0.006744832,0.22374558,0.03918034,-0.03486538
0.017112851,0.2782972,0.004688829,0.022487462
-0.0012192428,0.24957311,0.03248939,-0.022381842
0.008846849,0.2587068,0.01808162,0.0016888976
0.01871556,0.27354205,0.00058944523,0.027478278
0.012140065,0.257995,0.013265789,0.00960809
0.019445002,0.27085638,-0.0014106035,0.029842436
0.0059328675,0.23851156,0.02186191,-0.00507766
-0.005210459,0.2048024,0.03648624,-0.030935645
0.011231661,0.23802924,0.014173597,0.0076299906
0.010064572,0.23346591,0.01553984,0.005039394
0.0012968481,0.21527767,0.027522594,-0.015586376
-0.0012739003,0.20370388,0.030963898,-0.021612227
0.0017920732,0.21392918,0.026917368,-0.014475703
0.011066079,0.22420442,0.013690174,0.007671118
0.0010372698,0.20424116,0.027505696,-0.01599145
0.008758843,0.22884858,0.01703529,0.0021519065
0.0074174404,0.2281673,0.01908803,-0.0011369586
0.0033392608,0.22042775,0.024715453,-0.010766685
-0.0033509433,0.20383525,0.033626407,-0.026369095
0.009016573,0.24200988,0.017144412,0.0024964213
0.00642699,0.24021292,0.020921946,-0.003735602
0.013246894,0.25038087,0.011220664,0.012528837
0.0063052773,0.23576355,0.02077426,-0.0038269162
0.06990938,0.49682176,-0.0362961,0.1258556
0.048490107,0.7117374,-0.016733557,0.08215287
0.06632298,0.5462872,-0.036303967,0.12061161
0.019571602,0.2852893,-0.0014828444,0.030111015
0.017168581,0.27043128,0.004939258,0.022380829
0.021737546,0.31352186,-0.0073760897,0.037195563
0.020126581,0.30494142,-0.0032599568,0.032144666
0.0095897615,0.27690423,0.017496198,0.0032043457
0.0038251579,0.26313746,0.02552846,-0.010455847
0.0012644827,0.2507187,0.028875142,-0.016405344
0.005785048,0.2546072,0.022318184,-0.0055347085
-0.0022055805,0.23634338,0.03335151,-0.024420321
0.01405713,0.27056408,0.010816187,0.014026165
0.0052038133,0.26177704,0.023451447,-0.007099986
-0.0024388134,0.24530625,0.034149677,-0.025253654
0.0019134283,0.24957061,0.027801126,-0.014761865
0.010441661,0.27256572,0.016062796,0.005359292
0.004529774,0.2614137,0.024695277,-0.008896351
0.017505676,0.26687193,0.0049354136,0.022855878
0.011424452,0.2662859,0.014698386,0.0076547265
-0.0040107667,0.22981143,0.035728008,-0.028619826
0.007230222,0.26179338,0.020414203,-0.00217551
0.0016179979,0.25601637,0.0285317,-0.015649557
0.006413847,0.2593881,0.021674097,-0.0041897893
0.063605994,0.43095684,-0.04538551,0.12258506
0.021493256,0.2953956,-0.0076164007,0.036952972
0.063323766,0.5545362,-0.030302808,0.11247262
0.020548463,0.28609157,-0.002741471,0.032351196
0.02021432,0.3059926,-0.0035956204,0.032502472
0.02138248,0.29893744,-0.0054333806,0.0353716
0.003925264,0.2573514,0.025042534,-0.010013223
0.024653584,0.33543515,-0.014513329,0.046161473
0.017234623,0.28264642,0.0051220506,0.022396266
0.0048547685,0.27692413,0.024287641,-0.00810343
0.020104706,0.31762052,-0.0027949065,0.03185153
0.021195501,0.3302797,-0.0051715523,0.035028994
0.015957028,0.29182386,0.00864476,0.018259227
0.015478373,0.29721355,0.009377956,0.017107487
0.009080797,0.2916087,0.018718466,0.0017111897
0.0034414232,0.27945423,0.026361227,-0.011506677
-0.003960222,0.2672391,0.037022382,-0.029272735
0.018200219,0.3176309,0.0023412108,0.025725842
0.022857487,0.3513682,-0.009332389,0.04023093
0.007989883,0.30547917,0.020784989,-0.0011838078
0.016207486,0.30374205,0.008426011,0.01880455
0.0212968,0.33524156,-0.004642591,0.034841955
0.017564446,0.30080378,0.0058776736,0.02242601
0.008396804,0.29011106,0.019867599,-4.1425228e-05
0.014690578,0.29381895,0.010331273,0.015336871
0.010035902,0.29936862,0.017464072,0.0039367676
0.012419909,0.30467582,0.014259219,0.009508967
0.0015698373,0.29320896,0.02956903,-0.01628077
-0.0036341846,0.28189743,0.036965728,-0.028715432
0.0020655096,0.28954136,0.028880745,-0.015120387
0.0075957477,0.30358958,0.021042556,-0.0019200444
0.017216831,0.29108548,0.005966559,0.02184087
0.00093218684,0.27558303,0.029940963,-0.017504573
-0.00843665,0.2508409,0.043015987,-0.039746165
0.012457401,0.2816006,0.013774872,0.009801686
0.010557324,0.28461897,0.016226709,0.005460024
0.0014257729,0.27213252,0.02918756,-0.016306043
0.006383866,0.28163314,0.02220285,-0.004509449
0.024816155,0.3561771,-0.014340028,0.04635471
0.014516503,0.30292475,0.011068791,0.014627397
0.0071420968,0.2925005,0.021603093,-0.002984345
-0.0022734106,0.27371526,0.034671634,-0.025263667
0.00220415,0.2809856,0.028300643,-0.014569461
-0.0015358031,0.27168047,0.03364274,-0.023525476
0.058231384,0.4421866,-0.04374343,0.11383909
0.0647662,0.55379534,-0.025696993,0.1114932
0.024353355,0.31228077,-0.012441799,0.044296682
0.005793363,0.2568245,0.02227971,-0.005493343
0.0015581548,0.2507285,0.028370291,-0.015647888
-0.0011498928,0.23944831,0.031901687,-0.02192843
0.023578465,0.2919929,-0.011033803,0.04219526
0.006695777,0.23625398,0.020427927,-0.0030378103
0.000109285116,0.22558546,0.029818505,-0.018781304
0.00035351515,0.22164297,0.029105514,-0.017972708
0.002665162,0.23361135,0.026476115,-0.012859046
0.00045627356,0.21723557,0.028894663,-0.017699003
-0.00199309,0.20443368,0.032120943,-0.023412585
0.0022049844,0.22076976,0.02638793,-0.013507009
-0.009958357,0.17873335,0.042096704,-0.041576803
-0.016128063,0.16968131,0.048485905,-0.05469662
-0.0077728033,0.18794227,0.039346397,-0.03657651
0.020381302,0.24767804,-0.0036677718,0.03260213
0.022991508,0.25699902,-0.010773733,0.04107517
0.008018762,0.20663738,0.017427787,0.0007557273
-0.005181849,0.16279662,0.034859717,-0.029960454
0.0026706755,0.18878198,0.024699777,-0.011827052
-0.004349977,0.15746617,0.033286065,-0.02774012
0.0049308836,0.19692945,0.021741375,-0.0065875053
-0.0021639764,0.17170334,0.031269968,-0.023206651
-0.0039673746,0.15959454,0.03296405,-0.02696836
-0.01202783,0.1432457,0.04233533,-0.044816375
0.011670977,0.21353376,0.012539327,0.009268761
0.000346452,0.18468475,0.02830097,-0.017578065
0.017273575,0.20173025,0.0037051737,0.023127437
-0.0069147646,0.13888669,0.036050886,-0.03332877
0.0014955103,0.16957974,0.025650173,-0.01422137
-0.0015388727,0.15838575,0.029269785,-0.021031082
-0.005799353,0.14628649,0.034948945,-0.03096664
0.017647862,0.19287825,0.003095314,0.024054348
0.019179374,0.19354129,-0.00069098175,0.028810918
0.008654505,0.17311573,0.015430853,0.0028760433
-0.0029907227,0.13674068,0.030433863,-0.023967385
0.010792702,0.19126296,0.012927711,0.007677555
0.009310693,0.17743933,0.015025377,0.004105866
0.008435935,0.16788483,0.015672445,0.0024064183
-0.014453918,0.11396098,0.04299602,-0.048807025
-0.0014485121,0.12538898,0.028661102,-0.020552576
0.017979503,0.16168296,0.002505049,0.02494651
0.01379925,0.15614223,0.008185297,0.015138626
0.078237236,0.37540877,-0.0463759,0.14449292
0.023975998,0.16186118,-0.008196548,0.040799677
0.067399696,0.31198406,-0.04089971,0.12531024
0.063243836,0.282238,-0.039585248,0.11843169
0.027146757,0.16230774,-0.016285524,0.050768793
0.01118356,0.110001326,0.010964692,0.009487569
0.0182558,0.12326169,0.0016465187,0.02593857
0.012400299,0.10286021,0.008701339,0.012702227
0.00118801,0.0654912,0.023607373,-0.013405144
0.0054675937,0.070140004,0.017931238,-0.0034418702
0.010645419,0.081332326,0.010861993,0.008730471
-0.0027610362,0.04918754,0.027961463,-0.022059381
0.016501367,0.1324153,0.003666848,0.02199155
-0.0016595721,0.07817531,0.027455628,-0.020097494
0.004286021,0.082564116,0.019470379,-0.006200254
0.005145699,0.0904243,0.018193945,-0.0041321516
0.016334921,0.14524043,0.0042398274,0.021416306
-0.0013550222,0.08099711,0.027214974,-0.019489288
0.002627015,0.08544779,0.022418946,-0.010511935
-0.04725179,1.395175,0.032119572,-0.08674103
-0.027716547,1.2556763,0.024230808,-0.05363351
0.027781278,0.25092924,-0.020313948,0.054315627
0.016560256,0.20509028,0.005357474,0.021015644
0.009360254,0.19743621,0.015050143,0.004230082
0.0071059763,0.195369,0.018346012,-0.001206398
-0.00069603324,0.16777003,0.028678894,-0.019393623
-0.008330017,0.14023066,0.03807625,-0.036702156
-0.00038394332,0.16438556,0.0284172,-0.018779755
0.005072713,0.17522764,0.020541951,-0.0056625605
-0.0063479543,0.14159441,0.035371512,-0.03205359
-0.0072714984,0.13739038,0.036408037,-0.034084618
0.0049803853,0.19758296,0.021596715,-0.00641644
0.014286995,0.22275853,0.008882076,0.015476942
0.019069225,0.23737574,-0.00039078295,0.028520346
-0.009982407,0.15211749,0.040930837,-0.040929556
-0.005850792,0.16591382,0.035673022,-0.031454563
-0.0035016835,0.17771399,0.032720566,-0.026077926
-0.0004899204,0.19770408,0.029655993,-0.019641519
0.021929711,0.27566934,-0.008224875,0.03792435
0.00668025,0.20845771,0.019767001,-0.002715826
0.0019298494,0.18739319,0.02583325,-0.013655126
0.0029976666,0.19666266,0.024393588,-0.011128783
-0.025473714,0.14358115,0.056339443,-0.07336372
0.004868597,0.20528007,0.021912307,-0.006758392
0.0093337,0.20948625,0.01600483,0.0035970807
0.01829049,0.21304488,0.0020228773,0.025734901
0.013094991,0.19445157,0.009734154,0.013113081
0.018577188,0.20263624,0.0002463311,0.027313054
0.002474755,0.1510582,0.023388505,-0.011381745
-0.00061678886,0.14934707,0.0276151,-0.01863861
-0.0026044846,0.14531326,0.030261189,-0.023267329
-0.013241857,0.13387632,0.04287705,-0.046940982
-0.0010163784,0.14716434,0.027992845,-0.019474328
-0.015625685,0.13615489,0.045410365,-0.05203086
0.010569036,0.1858542,0.013344958,0.0070567727
0.005938202,0.17316723,0.019431904,-0.0036857724
0.02045536,0.2158444,-0.0055855215,0.03394401
7.939339e-05,0.14393699,0.02677393,-0.017095745
0.017040938,0.16877449,0.0040460825,0.022564292
0.015981764,0.16469693,0.0054578483,0.020085156
-0.0036426485,0.10480237,0.030474931,-0.024980366
-0.0080141425,0.087188244,0.03586456,-0.034896255
0.02203232,0.19764733,-0.0073308647,0.037400007
-0.03504798,0.10330367,0.06370446,-0.092069626
-0.024891108,0.11128819,0.053366065,-0.07064623
-0.009250671,0.118121624,0.03734055,-0.037598133
-0.01749596,0.12366629,0.046285897,-0.05532694
-0.0023233294,0.13535154,0.029911011,-0.022661626
0.006976038,0.14513028,0.017537728,-0.00095516443
0.003321141,0.12072539,0.021630347,-0.009026706
0.0107007325,0.1402421,0.012656018,0.0077029467
-0.00818941,0.06728196,0.035723627,-0.03506154
-0.0072883368,0.07314372,0.03450334,-0.032952905
-0.0019358993,0.09066677,0.028238714,-0.021001875
-0.004683882,0.070016146,0.031040102,-0.02687794
-0.01637873,0.04120636,0.04478839,-0.052890897
0.013957471,0.15423751,0.0076999366,0.015634835
0.027194738,0.19726467,-0.016489118,0.050949097
-0.0013493896,0.11281073,0.027303666,-0.01958412
0.0017597973,0.12957287,0.023576826,-0.012597561
0.018566579,0.19803202,-0.000634253,0.027888656
0.024825275,0.22291517,-0.013943076,0.04584235
0.06857796,0.324517,-0.041322574,0.12725687
0.021913081,0.14530098,-0.003836587,0.034889758
0.0013041198,0.073483825,0.023468375,-0.013157427
-0.008912563,0.041793585,0.0361152,-0.036369145
-0.0071181953,0.049229145,0.03436163,-0.032579184
-0.0072936416,0.042221785,0.034115434,-0.03269422
-0.009140193,0.03770542,0.036615163,-0.037010014
0.026157826,0.13962448,-0.011955738,0.046485484
0.01630804,0.116153836,0.0038660169,0.021610498
-0.004843056,0.036528826,0.030947,-0.02703023
-0.0014044642,0.048217773,0.026984006,-0.019391
0.012219042,0.08563399,0.009286135,0.012091398
0.014985144,0.08276963,0.0055423677,0.01861453
0.00057664514,0.031837463,0.023482203,-0.014223039
-0.005164176,0.012270629,0.030605614,-0.027279198
-0.017300427,-0.029046893,0.046497494,-0.055366814
-0.0073545277,-0.0025424361,0.033539444,-0.032386065
0.009976506,0.04839611,0.011439353,0.0073999166
0.013430595,0.044555306,0.0070869923,0.015309453
0.011858851,0.036310673,0.007818654,0.012438953
0.02310878,0.10315406,-0.0059723407,0.038059175
-0.0013306439,-0.0037138462,0.025028259,-0.018032491
0.0036761165,0.0116170645,0.018274054,-0.0063560605
0.0017614663,0.015870214,0.021087423,-0.010959685
-0.0020352304,-0.003504634,0.026331902,-0.0199067
0.001904279,0.0019264221,0.020932704,-0.010628521
0.00035381317,-0.00096440315,0.023343384,-0.014444053
0.010567725,0.017672777,0.0106625855,0.008799553
0.026867777,0.022488594,-0.014591306,0.049482405
0.013604194,-0.012648642,0.00474827,0.017054558
-0.0018363297,-0.04367125,0.025700271,-0.019117832
0.0139686465,-0.0026224256,0.00462012,0.017685294
-0.010753334,-0.078801274,0.037985057,-0.040081084
-0.00230363,-0.040879548,0.026234627,-0.02017051
-0.008950204,-0.058269322,0.035249233,-0.03574437
-0.008387119,-0.05598855,0.034323364,-0.03433931
0.016859889,0.033068776,0.001447916,0.023978353
-0.005694121,-0.024036407,0.030869633,-0.028193831
-0.0007727146,-0.018213749,0.024224997,-0.016682148
-0.011930913,-0.054616928,0.0392904,-0.04277599
-0.012213647,-0.05041504,0.039749354,-0.04349345
-0.011672884,-0.04967928,0.038792044,-0.042083323
-0.0077813864,-0.03865981,0.03356588,-0.03300047
-0.016242296,-0.064457655,0.045417935,-0.053079426
0.00061044097,-0.0066657662,0.022159323,-0.0133343935
0.003294915,0.008685231,0.018692017,-0.007172048
-0.006299913,-0.014832377,0.031844735,-0.029718101
-0.0022149384,-0.017167628,0.02660194,-0.020319343
-0.0064580142,-0.033225298,0.03153819,-0.02976358
0.006259471,0.018708944,0.014989123,-0.00041657686
0.022282451,0.117179394,-0.0049654543,0.03619057
0.012695283,0.07989609,0.007992566,0.013608158
0.00022181869,0.033601403,0.024000347,-0.015091598
-0.0025989413,0.012702882,0.02751404,-0.021496713
-0.0014377236,0.007469058,0.025248319,-0.018345118
-0.008600086,-0.011508703,0.034457326,-0.0348047
0.00596267,0.039604783,0.01627487,-0.0016815662
-0.0072462857,-0.010217428,0.03324738,-0.032032132
-0.0012896061,0.016145825,0.025255054,-0.018145442
0.020433754,0.13726974,-0.0026957095,0.031976998
0.046839416,0.2072699,-0.031632766,0.0896616
0.0148004,0.053654313,0.004753664,0.018783808
0.0023002326,-0.00073605776,0.020808294,-0.009953558
-0.006278336,-0.03198409,0.03177777,-0.029627025
-0.0024230778,-0.018477917,0.02610457,-0.020310044
0.006761104,0.0147173405,0.014334932,0.00076007843
0.0023035407,-0.008758068,0.021209747,-0.010189831
0.0026135147,-0.024053097,0.01973024,-0.008782089
-0.011834234,-0.062138557,0.039256454,-0.04259181
-0.0027026236,-0.042927146,0.027339071,-0.02148515
0.0054664016,-0.051650286,0.015823662,-0.0019738674
-0.0036451519,-0.11893833,0.028129935,-0.023063302
-0.0058095753,-0.13707459,0.03044936,-0.027709723
0.001842469,-0.1301195,0.020934165,-0.0102927685
-0.0040831566,-0.15866262,0.028223604,-0.023582399
-0.009000659,-0.18378782,0.036567718,-0.036135852
-0.015826434,-0.20924896,0.046853304,-0.05279571
-0.014610827,-0.21058023,0.046254724,-0.0505597
0.022280544,-0.16108537,-0.011088908,0.041055143
0.013523668,-0.21284664,0.0032883584,0.018650591
